City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
350,Saint Augustine,US,29.8947,-81.3145,78.03,81,1,5.75,clear sky
351,Columbia,US,34.0007,-81.0348,64.89,85,1,0.0,clear sky
352,Pasighat,IN,28.0667,95.3333,84.61,63,21,1.14,few clouds
353,Mayo,US,38.8876,-76.5119,66.58,85,1,0.0,clear sky
354,Mmathubudukwane,BW,-24.6,26.4333,63.46,41,2,5.86,clear sky
355,Novyy Urgal,RU,51.0736,132.5642,59.85,62,52,1.28,broken clouds
356,Sarangani,PH,5.4033,125.4636,83.41,70,83,2.19,broken clouds
357,Vardo,NO,70.3705,31.1107,46.26,87,86,8.66,overcast clouds
358,Daru,PG,-9.0763,143.2092,79.61,88,46,14.92,scattered clouds
359,Urusha,RU,54.05,122.9,56.35,76,100,11.21,overcast clouds
360,Yura,PE,-16.2522,-71.6797,57.72,17,0,2.3,clear sky
361,San Jeronimo,PE,-11.9472,-75.2829,50.9,72,65,3.04,broken clouds
362,Ketchikan,US,55.3422,-131.6461,53.58,71,20,4.61,few clouds
363,Camacupa,AO,-12.0167,17.4833,61.77,25,0,0.94,clear sky
364,Liverpool,GB,53.4106,-2.9779,63.63,87,20,3.0,few clouds
365,Neryungri,RU,56.6709,124.6491,49.26,61,73,8.16,broken clouds
366,Morlaix,FR,48.5833,-4.0,59.32,94,90,3.44,mist
367,Cubulco,GT,15.1333,-90.5833,72.64,97,86,3.49,overcast clouds
368,Lata,PT,40.1629,-8.3327,61.81,96,59,2.21,broken clouds
369,Strezhevoy,RU,60.7333,77.5889,33.78,88,39,8.75,scattered clouds
370,Harper,LR,4.375,-7.7169,76.95,88,100,9.69,moderate rain
371,Jiuquan,CN,39.7432,98.5174,55.15,27,0,5.53,clear sky
372,Tabat,ID,-2.635,115.2274,87.21,68,78,1.32,broken clouds
373,Lorengau,PG,-2.0226,147.2712,86.11,65,42,7.96,scattered clouds
374,Ramhormoz,IR,31.28,49.6035,71.67,30,0,6.2,clear sky
375,Barro,BR,-6.7167,-38.8667,81.36,49,32,7.43,scattered clouds
376,Svetlogorsk,BY,52.6333,29.7333,47.41,97,22,9.53,few clouds
377,Naze,JP,28.3667,129.4833,79.72,82,91,11.86,overcast clouds
378,Port Hardy,CA,50.6996,-127.4199,55.58,94,90,8.05,light rain
379,Preobrazheniye,RU,42.9019,133.9064,62.65,77,95,3.6,overcast clouds
380,Petrykivka,UA,48.7298,34.6351,54.52,79,100,11.92,overcast clouds
381,Darhan,MN,49.4867,105.9228,41.7,66,19,4.34,few clouds
382,Adrar,MR,20.5022,-10.0711,92.03,24,98,5.28,overcast clouds
383,Katsuura,JP,35.1333,140.3,73.18,58,99,13.13,overcast clouds
384,Boende,CD,-0.2167,20.8667,68.61,98,60,0.78,broken clouds
385,Deputatskiy,RU,69.3,139.9,29.57,84,100,19.17,overcast clouds
386,Carutapera,BR,-1.195,-46.02,79.43,79,75,9.84,broken clouds
387,Sandwick,GB,60.0,-1.25,53.42,100,20,11.5,few clouds
388,Namibe,AO,-15.1961,12.1522,61.52,90,55,7.25,broken clouds
389,Naryan-Mar,RU,67.6713,53.087,43.05,84,100,16.11,overcast clouds
390,Atambua,ID,-9.1061,124.8925,85.98,48,87,2.55,overcast clouds
391,Smithers,CA,54.7804,-127.1743,53.92,82,75,3.44,broken clouds
392,Atar,MR,20.5169,-13.0499,92.25,27,18,4.88,few clouds
393,Jambi,ID,-1.6,103.6167,81.75,85,96,2.93,overcast clouds
394,Balagansk,RU,54.0103,103.0544,41.14,56,65,7.2,broken clouds
395,Yelan-Kolenovskiy,RU,51.1632,41.151,49.57,88,100,13.13,moderate rain
396,Aripuana,BR,-9.1667,-60.6333,75.81,77,50,2.68,scattered clouds
397,Geraldton,AU,-28.7667,114.6,68.41,52,75,14.97,broken clouds
398,Canarana,BR,-11.6847,-41.7689,67.41,74,21,10.67,few clouds
399,Northam,GB,51.0333,-4.2167,59.09,94,61,8.03,broken clouds
400,Biryusinsk,RU,55.9634,97.8235,38.64,68,93,5.61,overcast clouds
401,Njombe,TZ,-9.3333,34.7667,49.15,97,40,3.29,scattered clouds
402,Guilin,CN,25.2819,110.2864,86.11,66,0,0.83,clear sky
403,Nalut,LY,30.3333,10.85,77.95,39,2,9.89,clear sky
404,Livani,LV,56.3543,26.1758,45.95,95,7,8.84,clear sky
405,Touros,BR,-5.1989,-35.4608,77.9,78,28,15.97,scattered clouds
406,Bintulu,MY,3.1667,113.0333,86.41,79,40,2.3,scattered clouds
407,La Palma,US,33.8464,-118.0467,80.35,78,1,4.0,clear sky
408,Barcelos,PT,41.5388,-8.6151,64.54,96,77,3.89,broken clouds
409,Eyrarbakki,IS,63.863,-21.1481,42.21,76,100,22.86,light rain
410,Paralimni,CY,35.0375,33.9833,72.43,58,0,7.02,clear sky
411,Chengde,CN,40.9725,117.9361,62.76,87,100,2.42,light rain
412,Dauphin,CA,51.1494,-100.0502,62.74,51,90,6.91,light rain
413,Bettange-Sur-Mess,LU,49.5758,5.9839,60.6,93,18,6.91,few clouds
414,Changli,CN,39.7042,119.1506,67.73,91,100,5.73,overcast clouds
415,Adre,TD,13.4667,22.2,72.14,75,48,7.45,scattered clouds
416,Xiongzhou,CN,25.1167,114.3,92.23,51,21,1.39,few clouds
417,Teguldet,RU,57.3064,88.1667,36.99,98,100,7.07,overcast clouds
418,El Sauzal,MX,31.9,-116.6833,68.41,83,83,2.98,broken clouds
419,Avera,US,33.194,-82.5271,64.71,55,0,3.83,clear sky
420,Tabou,CI,4.423,-7.3528,76.5,89,100,9.48,moderate rain
421,Yei,SS,4.095,30.6779,63.19,94,97,2.68,overcast clouds
422,Bestobe,KZ,52.4994,73.0975,36.68,83,10,10.89,clear sky
423,Altus,US,34.6381,-99.334,77.07,38,1,6.91,clear sky
424,Brokopondo,SR,4.75,-55.1667,77.94,88,28,9.42,scattered clouds
425,Nadym,RU,65.5333,72.5167,32.45,79,3,5.79,clear sky
426,Bambanglipuro,ID,-7.95,110.2833,83.59,69,67,11.03,broken clouds
427,Opuwo,NA,-18.0607,13.84,70.61,25,1,5.88,clear sky
428,La Ronge,CA,55.1001,-105.2842,53.85,71,20,3.44,few clouds
429,Birjand,IR,32.8663,59.2211,54.07,11,0,6.91,clear sky
430,Healdsburg,US,38.6105,-122.8692,72.68,79,1,5.99,clear sky
431,Mauganj,IN,24.6833,81.8833,80.91,75,95,4.32,overcast clouds
432,Sayat,TM,38.7839,63.8803,62.47,15,0,2.84,clear sky
433,Lagos,NG,6.5833,3.75,73.72,94,100,1.92,overcast clouds
434,Casper,US,42.8666,-106.3131,68.72,19,1,5.01,clear sky
435,Balabac,PH,7.9868,117.0645,84.63,70,74,3.31,broken clouds
436,Sur,OM,22.5667,59.5289,84.4,62,94,5.75,overcast clouds
437,Cururupu,BR,-1.8283,-44.8683,77.67,84,91,5.44,overcast clouds
438,Kathmandu,NP,27.7167,85.3167,73.62,83,40,0.0,scattered clouds
439,Waipawa,NZ,-41.4122,175.5153,55.02,57,64,10.65,broken clouds
440,Kahului,US,20.8947,-156.47,85.26,78,20,24.16,few clouds
441,Tomari,RU,47.7658,142.0683,60.58,63,100,11.41,overcast clouds
442,Cadca,SK,49.435,18.789,58.5,92,3,2.64,clear sky
443,Noumea,NC,-22.2763,166.4572,76.98,58,4,16.6,clear sky
444,Bayir,TR,37.2687,28.2167,50.52,43,0,3.09,clear sky
445,Flin Flon,CA,54.7682,-101.865,49.5,83,5,4.92,clear sky
446,Kiruna,SE,67.8557,20.2251,31.12,93,47,4.61,scattered clouds
447,Biloela,AU,-24.4167,150.5,84.4,25,5,3.65,clear sky
448,Ewo,CG,-0.8725,14.8206,71.49,91,92,5.01,light rain
449,Indiaroba,BR,-11.5192,-37.5117,70.83,95,24,3.83,few clouds
450,Aldan,RU,58.6031,125.3894,43.48,61,90,4.68,overcast clouds
451,Riyadh,SA,24.6877,46.7219,78.94,26,0,5.86,clear sky
452,Tahe,CN,52.3333,124.7333,59.68,63,79,8.9,broken clouds
453,Lazaro Cardenas,MX,17.9583,-102.2,80.74,84,100,1.68,overcast clouds
454,Ambilobe,MG,-13.2,49.05,65.39,76,14,3.83,few clouds
455,Aljezur,PT,37.3191,-8.8033,62.82,91,98,2.75,overcast clouds
456,Marawi,PH,7.9986,124.2928,74.64,57,56,0.94,broken clouds
457,Camacha,PT,33.0833,-16.3333,67.42,73,20,5.75,few clouds
458,Asmar,AF,35.0333,71.3581,74.79,62,0,3.27,clear sky
459,Taranagar,IN,28.6709,75.0351,82.33,72,8,7.72,clear sky
460,Kristiinankaupunki,FI,62.2743,21.376,45.93,87,16,9.33,few clouds
461,Terrace,CA,54.5163,-128.6035,57.11,88,90,4.61,overcast clouds
462,The Valley,AI,18.217,-63.0578,83.82,75,7,11.9,clear sky
463,Kingori,TZ,-3.2833,36.9833,58.53,96,58,0.72,broken clouds
464,Coquimbo,CL,-29.9533,-71.3436,55.13,87,0,2.3,clear sky
465,Cabedelo,BR,-6.9811,-34.8339,75.87,84,23,13.24,few clouds
466,Rocha,UY,-34.4833,-54.3333,56.89,96,82,1.57,broken clouds
467,Bezhanitsy,RU,56.9767,29.8907,45.45,92,99,12.82,overcast clouds
468,Mocuba,MZ,-16.8392,36.9856,66.38,95,3,2.37,clear sky
469,Puerto Suarez,BO,-18.95,-57.8,84.49,31,19,1.66,few clouds
470,Luanshya,ZM,-13.1367,28.4166,63.72,43,7,6.06,clear sky
471,Zhicheng,CN,30.2956,111.5047,81.68,74,25,4.36,light rain
472,Matagami,CA,49.7502,-77.6328,50.11,100,90,9.22,mist
473,Musoma,TZ,-1.5,33.8,70.12,69,99,4.41,overcast clouds
474,Coahuayana,MX,18.7333,-103.6833,80.01,88,100,2.3,overcast clouds
475,Sisimiut,GL,66.9395,-53.6735,27.1,70,8,8.48,clear sky
476,Hot Springs,US,34.5037,-93.0552,69.51,58,1,0.0,clear sky
477,Srednekolymsk,RU,67.45,153.6833,35.76,81,100,14.81,overcast clouds
478,Aksu,CN,41.1231,80.2644,65.28,21,0,6.11,clear sky
479,Akyab,MM,20.15,92.9,81.86,81,85,8.39,overcast clouds
480,Rosarito,MX,32.3333,-117.0333,71.4,80,17,7.31,few clouds
481,Hvide Sande,DK,56.0045,8.1294,53.01,86,18,12.26,few clouds
482,Salalah,OM,17.0151,54.0924,82.49,78,75,3.44,broken clouds
483,Vila Franca Do Campo,PT,37.7167,-25.4333,72.19,90,100,9.55,overcast clouds
484,Churapcha,RU,62.0025,132.4325,39.85,74,100,4.32,overcast clouds
485,Kibala,TD,9.1104,18.3463,73.35,83,20,0.0,thunderstorm
486,Khani,GE,41.9563,42.9566,42.37,89,87,2.3,overcast clouds
487,Port-Gentil,GA,-0.7193,8.7815,76.66,89,100,11.48,moderate rain
488,Batagay-Alyta,RU,67.8006,130.4114,34.18,72,80,3.33,broken clouds
489,Ayaviri,PE,-14.8864,-70.5889,49.44,59,83,2.19,broken clouds
490,Saint-Vallier,FR,46.6411,4.3711,60.46,99,100,1.95,overcast clouds
491,Koumra,TD,8.9126,17.5539,71.17,96,95,3.24,overcast clouds
492,Jalingo,NG,8.8833,11.3667,72.93,97,100,3.33,overcast clouds
493,Lilongwe,MW,-13.9669,33.7873,66.51,58,1,3.11,clear sky
494,Carayao,PY,-25.1833,-56.4,65.35,38,0,4.05,clear sky
495,Dauriya,RU,49.9333,116.8667,59.79,84,100,13.0,light rain
496,Baruun-Urt,MN,46.6806,113.2792,59.2,78,100,13.98,overcast clouds
497,Chitipa,MW,-9.7024,33.2697,59.13,89,8,4.76,clear sky
498,Santa Maria,BR,-29.6842,-53.8069,54.7,100,0,2.3,clear sky
499,Quatre Cocos,MU,-20.2078,57.7625,71.71,76,23,16.44,few clouds
500,Baracoa,CU,20.3467,-74.4958,79.57,86,19,4.12,few clouds
501,Los Algarrobos,PA,8.5,-82.4333,82.45,94,20,2.3,few clouds
502,Abancay,PE,-13.6339,-72.8814,58.68,81,85,3.71,overcast clouds
503,Cobourg,DE,50.2667,10.9667,59.9,87,100,2.42,overcast clouds
504,Mayumba,GA,-3.432,10.6554,75.51,87,100,3.96,overcast clouds
505,Jieshi,CN,22.8134,115.8257,87.94,63,1,15.28,clear sky
506,Tres Lagoas,BR,-20.7511,-51.6783,82.51,30,70,6.29,broken clouds
507,Aktau,KZ,43.65,51.2,57.78,69,60,13.76,broken clouds
508,Chake Chake,TZ,-5.2459,39.7666,72.82,87,13,6.76,light rain
509,Mali,GN,12.079,-12.2982,61.07,89,99,1.57,overcast clouds
510,Loiza,PR,18.4313,-65.8802,84.18,82,40,6.91,scattered clouds
511,Fortuna,US,40.5982,-124.1573,62.42,59,40,5.01,scattered clouds
512,Bilibino,RU,68.0546,166.4372,30.87,91,100,10.94,light snow
513,Banjarmasin,ID,-3.3244,114.591,77.14,63,69,2.42,broken clouds
514,Pisco,PE,-13.7,-76.2167,62.02,88,77,13.8,broken clouds
515,Port Lincoln,AU,-34.7333,135.8667,56.95,62,56,16.37,broken clouds
516,Camopi,GF,3.1655,-52.3158,71.82,91,100,2.55,overcast clouds
517,Yumen,CN,40.2833,97.2,56.26,30,0,5.41,clear sky
518,Guerrero Negro,MX,27.9769,-114.0611,71.08,76,86,15.5,overcast clouds
519,Takoradi,GH,4.8845,-1.7554,75.52,90,100,5.55,light rain
520,Saint Johnsbury,US,44.4192,-72.0151,60.64,94,1,0.0,clear sky
521,Marsh Harbour,BS,26.5412,-77.0636,81.99,72,84,6.29,broken clouds
522,Gladstone,AU,-23.85,151.25,82.78,50,0,10.36,light rain
523,Boddam,GB,57.4667,-1.7833,61.18,95,11,15.61,few clouds
524,Conde,BR,-7.2597,-34.9075,74.66,94,75,6.91,broken clouds
525,Sabang,ID,5.8933,95.3214,81.16,77,100,17.58,light rain
526,Kloulklubed,PW,7.0419,134.2556,88.3,77,37,12.57,scattered clouds
527,Laguna,US,38.421,-121.4238,85.84,52,1,3.0,clear sky
528,Nome,US,64.5011,-165.4064,44.67,70,20,13.8,few clouds
529,Talakan,RU,50.3167,130.3667,63.95,50,11,3.13,few clouds
530,Iracoubo,GF,5.4802,-53.2011,80.15,83,13,8.39,few clouds
531,Tambura,SS,5.6,27.4667,66.18,98,100,2.59,overcast clouds
532,Rosa Zarate,EC,0.3333,-79.4667,72.36,94,70,3.18,broken clouds
533,Ardalstangen,NO,61.2371,7.6983,50.43,79,100,4.09,overcast clouds
534,Jiblah,YE,13.9216,44.1467,63.55,51,100,3.06,overcast clouds
535,Abha,SA,18.2164,42.5053,59.25,23,0,0.0,clear sky
536,Chateauroux,FR,46.8167,1.7,61.75,88,0,8.05,clear sky
537,Acarau,BR,-2.8856,-40.12,78.96,77,15,19.39,few clouds
538,Okha,RU,53.5739,142.9478,55.47,81,96,11.63,light rain
539,Kirksville,US,40.1948,-92.5833,62.06,54,1,5.75,clear sky
540,Chabahar,IR,25.2919,60.643,81.25,78,83,1.86,broken clouds
541,Tenenkou,ML,14.4572,-4.9169,84.15,46,27,4.7,scattered clouds
542,Olafsvik,IS,64.8945,-23.7142,41.77,80,100,41.99,overcast clouds
543,Sortavala,RU,61.7053,30.6918,46.47,93,100,9.31,overcast clouds
544,Fukue,JP,32.6881,128.8419,79.16,78,20,6.91,few clouds
545,Ilhabela,BR,-23.7781,-45.3581,66.47,91,45,2.26,scattered clouds
546,Teshie,GH,5.5836,-0.1072,73.96,94,0,5.75,light rain
547,Cedral,MX,23.8,-100.7333,68.38,64,74,15.55,broken clouds
548,Kosa,RU,59.9445,54.9977,43.29,92,100,9.8,overcast clouds
549,Gao,ML,16.6362,1.637,90.19,24,26,6.15,scattered clouds
550,Sena Madureira,BR,-9.0656,-68.6569,78.48,66,48,3.2,scattered clouds
551,Shimoda,JP,34.6667,138.95,71.96,76,100,15.03,light rain
552,Galesong,ID,-5.3166,119.3661,87.82,62,56,2.24,broken clouds
553,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,63.55,50,0,6.02,clear sky
554,Namatanai,PG,-3.6667,152.4333,83.59,75,68,7.38,light rain
555,Tarazona,ES,41.9,-1.7333,59.59,66,46,8.3,scattered clouds
556,Utete,TZ,-7.986,38.758,70.2,90,70,2.08,broken clouds
557,West Bay,KY,19.3667,-81.4167,84.27,79,20,1.01,few clouds
558,Kismayo,SO,-0.3582,42.5454,77.47,74,75,15.48,broken clouds
559,Mpulungu,ZM,-8.7623,31.1141,73.31,53,7,7.54,clear sky
560,Inuvik,CA,68.3499,-133.7218,34.56,93,90,11.5,light shower snow
561,Fuyang,CN,32.9,115.8167,78.85,79,71,3.49,broken clouds
562,Yaring,TH,6.8662,101.3689,85.14,80,97,1.48,overcast clouds
563,Bardoli,IN,21.1167,73.1167,78.55,91,100,4.41,overcast clouds
564,Malkangiri,IN,18.35,81.9,78.57,90,100,1.48,overcast clouds
565,Rio Grande,BR,-32.035,-52.0986,58.95,92,0,0.63,clear sky
566,Lyaskelya,RU,61.7667,31.0167,45.99,94,100,7.56,overcast clouds
567,Qaqortoq,GL,60.7167,-46.0333,34.3,63,1,7.99,clear sky
568,Fengrun,CN,39.8333,118.1167,69.75,93,100,4.63,overcast clouds
569,Prince Rupert,CA,54.3161,-130.3201,51.89,82,90,3.44,overcast clouds
570,Aykhal,RU,66.0,111.5,35.71,55,8,10.2,clear sky
571,Bitung,ID,1.4451,125.1824,90.45,71,100,12.48,overcast clouds
572,Huescar,ES,37.811,-2.5412,58.26,70,0,3.2,clear sky
573,San Lazaro,BZ,18.0387,-88.6622,75.18,91,100,4.94,overcast clouds
574,Liwonde,MW,-15.0506,35.2035,69.6,67,6,2.53,clear sky
575,Aras,ES,42.5617,-2.356,59.05,97,0,4.61,clear sky
576,Bambous Virieux,MU,-20.3428,57.7575,71.85,78,75,13.8,broken clouds
577,Canto Do Buriti,BR,-8.11,-42.9444,80.67,39,0,5.03,clear sky
578,Broome,US,42.2506,-75.833,61.92,73,40,5.75,scattered clouds
579,Ous,RU,60.9058,61.5186,31.23,87,99,8.12,overcast clouds
580,La Rioja,ES,42.25,-2.5,54.48,83,7,6.53,clear sky
581,Fez,MA,34.0372,-4.9998,61.05,72,0,4.61,clear sky
582,Xinzhou,CN,38.4092,112.7333,57.4,92,100,1.45,overcast clouds
583,Nemuro,JP,43.3236,145.575,66.63,72,89,3.76,overcast clouds
584,Bonavista,CA,48.6499,-53.1147,48.11,80,100,16.67,overcast clouds
585,Nuevitas,CU,21.5453,-77.2644,76.44,86,67,6.15,broken clouds
586,Maniitsoq,GL,65.4167,-52.9,31.17,55,0,7.16,clear sky
587,Lompoc,US,34.6391,-120.4579,65.79,88,75,8.05,broken clouds
588,Labuhan,ID,-6.8844,112.2051,84.45,70,94,5.61,overcast clouds
589,Birecik,TR,37.0294,37.9903,62.24,40,0,6.87,clear sky
590,Desbiens,CA,48.4178,-71.9495,57.72,80,100,8.12,overcast clouds
591,Kobryn,BY,52.2138,24.3564,49.44,93,11,6.73,few clouds
592,Fare,PF,-16.7,-151.0167,79.07,73,4,6.6,light rain
593,Meulaboh,ID,4.1363,96.1285,78.55,85,100,8.77,overcast clouds
594,Rognan,NO,67.0953,15.3878,45.05,92,100,5.19,overcast clouds
595,Hokitika,NZ,-42.7167,170.9667,51.93,56,1,11.65,clear sky
596,Krasnogvardeyets,RU,52.6804,52.3635,46.47,87,97,7.65,overcast clouds
597,Ballina,AU,-28.8667,153.5667,71.78,83,90,9.22,light rain
598,Katherine,AU,-14.4667,132.2667,91.72,31,21,5.75,few clouds
599,Toba,JP,34.4833,136.85,66.29,83,100,22.7,overcast clouds
600,Mabaruma,GY,8.2,-59.7833,77.5,85,24,3.76,few clouds
601,Murdochville,CA,48.9583,-65.5006,49.08,96,100,3.98,overcast clouds
602,Kargat,RU,55.1956,80.2811,33.84,80,99,12.86,overcast clouds
603,Mata,PT,40.683,-7.4592,55.92,93,76,3.62,broken clouds
604,Ukiah,US,39.1502,-123.2078,78.69,53,1,6.91,clear sky
605,Letterkenny,IE,54.95,-7.7333,58.3,91,93,12.26,overcast clouds
606,Denpasar,ID,-8.65,115.2167,82.06,78,20,13.8,few clouds
607,Moose Factory,CA,51.2585,-80.6094,50.0,87,90,9.22,light rain
608,Jacksonville Beach,US,30.2947,-81.3931,76.05,74,20,5.75,few clouds
609,Helsinge,DK,56.0228,12.1975,47.88,85,89,4.72,overcast clouds
610,Zhigansk,RU,66.7697,123.3711,36.77,72,27,15.84,scattered clouds
611,Tashara,RU,55.5195,83.5094,33.24,98,100,9.48,light snow
612,Atasu,KZ,48.6814,71.6433,46.8,22,98,6.71,overcast clouds
613,Sandovo,RU,58.4602,36.4128,45.59,97,100,4.36,overcast clouds
614,Bosaso,SO,11.2842,49.1816,89.96,44,78,9.8,broken clouds
615,Kaeo,NZ,-35.1,173.7833,59.79,84,100,5.79,overcast clouds
616,Ginda,IN,30.6945,78.4932,63.0,74,0,4.38,clear sky
617,Sorland,NO,67.667,12.6934,49.35,76,100,19.28,light rain
618,Hukuntsi,BW,-24.0,21.75,65.23,23,7,6.22,clear sky
619,Ambon,ID,-3.6954,128.1814,82.54,89,40,3.44,heavy intensity rain
620,Tabuk,PH,17.4189,121.4443,85.01,70,37,3.69,scattered clouds
621,Itoman,JP,26.1247,127.6694,89.62,66,40,9.22,scattered clouds
622,Saint-Georges,GD,12.0564,-61.7485,82.02,76,24,7.47,few clouds
623,Wilmington,US,34.2257,-77.9447,68.86,90,1,0.0,clear sky
624,Kununurra,AU,-15.7667,128.7333,91.38,33,0,6.91,clear sky
625,Xuddur,SO,4.1213,43.8894,70.54,84,96,13.96,overcast clouds
626,Port Moresby,PG,-9.4431,147.1797,87.22,70,40,17.27,scattered clouds
627,Gilgit,PK,35.9221,74.3087,74.79,32,0,1.48,clear sky
628,Fayetteville,US,35.0527,-78.8784,65.88,85,1,1.01,clear sky
629,Iskateley,RU,67.6803,53.1512,42.94,84,100,16.15,overcast clouds
630,Mantua,IT,45.1667,10.7833,70.75,84,27,3.0,scattered clouds
631,Gat,IL,31.61,34.7642,72.39,62,0,4.05,clear sky
632,Xinqing,CN,48.2333,129.5,65.23,55,0,2.24,clear sky
633,Ramanuj Ganj,IN,23.8,83.7,78.12,83,23,1.54,few clouds
634,Katangli,RU,51.7102,143.2326,62.64,60,22,15.14,few clouds
635,Brasilia De Minas,BR,-16.2064,-44.4333,74.57,44,3,9.53,clear sky
636,Zhezkazgan,KZ,47.8043,67.7144,50.77,27,100,15.59,overcast clouds
637,Dukat,RU,62.55,155.55,34.3,85,100,11.34,overcast clouds
638,Dicabisagan,PH,17.0818,122.4157,85.44,72,100,7.58,overcast clouds
639,Kenai,US,60.5544,-151.2583,45.09,69,1,8.05,clear sky
640,Gornopravdinsk,RU,60.05,69.9,30.0,87,11,4.38,few clouds
641,Tual,ID,-5.6667,132.75,81.19,80,89,15.39,light rain
642,Ovalle,CL,-30.5983,-71.2003,59.18,69,0,1.66,clear sky
643,Samarai,PG,-10.6167,150.6667,80.37,86,39,11.61,scattered clouds
644,Jaru,BR,-10.4389,-62.4664,81.57,58,15,3.6,few clouds
645,Russell,US,32.3502,-85.1999,65.8,93,1,0.0,clear sky
646,Novoselytsya,UA,48.2193,26.2653,63.97,70,45,4.85,scattered clouds
647,Petrokhorion,GR,41.1167,24.8333,65.93,47,0,3.85,clear sky
648,Ugoofaaru,MV,5.6667,73.0,79.9,84,100,24.25,heavy intensity rain
649,Somerset,US,40.5668,-74.5496,67.15,90,1,1.01,clear sky
650,Gubkinskiy,RU,64.434,76.5026,32.38,82,15,8.05,few clouds
651,Bolondron,CU,22.7633,-81.4469,77.2,89,26,4.85,scattered clouds
652,Same,TZ,-4.0667,37.7333,62.6,91,11,1.32,few clouds
653,Kendari,ID,-3.945,122.4989,86.27,59,32,1.43,scattered clouds
654,Dolores,AR,-36.3132,-57.6792,52.39,96,0,7.36,clear sky
655,Minab,IR,27.1467,57.0801,85.5,71,3,3.18,clear sky
656,Watertown,US,42.3709,-71.1828,67.69,86,90,4.0,overcast clouds
657,Altamira,BR,-3.2033,-52.2064,76.57,70,11,1.48,few clouds
658,Puerto Baquerizo Moreno,EC,-0.9,-89.6,69.08,89,40,10.22,scattered clouds
659,Qazvin,IR,36.2797,50.0049,55.02,47,0,2.3,clear sky
660,Mehran,IR,33.1222,46.1646,75.72,31,0,10.54,clear sky
661,Zlitan,LY,32.4674,14.5687,72.45,69,0,9.48,clear sky
662,Riohacha,CO,11.5444,-72.9072,81.03,82,28,10.49,scattered clouds
663,Alice Springs,AU,-23.7,133.8833,80.15,12,0,13.8,clear sky
664,Victoria Point,AU,-27.5833,153.3,80.44,61,100,8.01,overcast clouds
665,Mantiquil,PH,9.1667,123.05,81.45,72,91,1.86,overcast clouds
666,Yantal,RU,56.8471,105.2542,35.02,87,100,6.17,light rain
667,Dibulla,CO,11.2725,-73.3091,79.43,86,100,6.46,overcast clouds
668,Otjimbingwe,NA,-22.35,16.1333,72.5,23,10,3.42,clear sky
669,Kashi,CN,39.4547,75.9797,65.41,25,0,8.95,clear sky
670,Nishihara,JP,26.1842,127.7558,88.88,66,40,9.22,scattered clouds
671,Sioux Lookout,CA,50.1001,-91.917,53.67,71,90,3.44,overcast clouds
672,Almaty,KZ,43.25,76.95,46.31,46,3,2.24,clear sky
673,Gazli,UZ,40.1333,63.45,74.5,14,0,5.3,clear sky
674,Valdivia,CL,-39.8142,-73.2459,41.09,98,1,1.28,clear sky
675,Isangel,VU,-19.55,169.2667,75.67,57,5,10.0,clear sky
676,Moranbah,AU,-22.0016,148.0466,83.77,23,0,10.18,clear sky
677,Nizhniy Odes,RU,63.6445,54.856,39.56,91,100,11.18,overcast clouds
678,Hami,CN,42.8,93.45,59.52,20,0,9.35,clear sky
679,Verkh-Usugli,RU,52.7,115.1667,51.8,88,96,5.82,light rain
680,Praya,CV,14.9215,-23.5087,77.54,78,40,10.36,scattered clouds
681,San Policarpo,PH,12.1791,125.5072,84.49,71,98,1.7,overcast clouds
682,Araouane,ML,18.9048,-3.5265,93.79,16,24,4.99,few clouds
683,Port Macquarie,AU,-31.4333,152.9167,60.76,83,100,13.09,overcast clouds
684,Pitea,SE,65.3172,21.4794,38.08,90,89,3.89,overcast clouds
685,Port Hedland,AU,-20.3167,118.5667,89.65,19,0,8.05,clear sky
686,Amarillo,US,35.222,-101.8313,75.04,36,1,4.0,clear sky
687,Kabanjahe,ID,3.1001,98.4908,65.16,79,80,2.28,broken clouds
688,Necochea,AR,-38.5473,-58.7368,56.03,92,87,13.24,overcast clouds
689,Bell Ville,AR,-32.6259,-62.6887,61.66,55,0,9.62,clear sky
690,Niquelandia,BR,-14.4739,-48.4597,76.1,64,73,4.52,broken clouds
691,Pangai,TO,-19.8,-174.35,72.54,60,98,11.72,overcast clouds
