City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
463,Drumheller,76,CA,2021-09-25 22:18:53,30,51.4617,-112.7101,75.04,8.59
464,Vilyuysk,8,RU,2021-09-25 22:18:53,95,63.7553,121.6247,28.06,4.43
465,Wladyslawowo,28,PL,2021-09-25 22:18:54,88,54.7909,18.4009,53.94,9.24
466,Bilma,1,NE,2021-09-25 22:14:46,13,18.6853,12.9164,88.5,7.81
467,Kyzyl-Suu,0,KG,2021-09-25 22:18:54,27,42.3414,78.0056,53.92,6.96
468,Timizart,100,DZ,2021-09-25 22:18:54,72,36.8,4.2667,74.68,7.05
469,Carauari,93,BR,2021-09-25 22:18:55,89,-4.8828,-66.8958,76.15,3.27
470,Muroto,95,JP,2021-09-25 22:18:55,77,33.2833,134.15,71.64,13.49
471,Sabha,0,LY,2021-09-25 22:18:55,31,27.0377,14.4283,76.96,11.63
472,Sobolevo,62,RU,2021-09-25 22:18:56,95,54.4299,31.8996,49.21,12.84
473,Gap,28,FR,2021-09-25 22:18:57,85,44.6667,6.0,50.83,4.61
474,Tezu,50,IN,2021-09-25 22:18:57,74,27.9167,96.1667,76.32,3.89
475,Nyuksenitsa,94,RU,2021-09-25 22:18:57,94,60.4128,44.2397,44.19,7.87
476,Hudiksvall,13,SE,2021-09-25 22:18:58,84,61.729,17.1036,44.51,5.39
477,Kapoeta,84,SS,2021-09-25 22:18:58,92,4.7717,33.5903,68.79,4.5
478,Boa Vista,75,BR,2021-09-25 22:15:42,43,2.8197,-60.6733,91.38,6.91
479,Palu,99,ID,2021-09-25 22:18:59,95,-0.8917,119.8707,75.67,2.62
480,Sulangan,78,PH,2021-09-25 22:18:59,72,11.1373,123.7228,83.3,4.27
481,Bambous Virieux,20,MU,2021-09-25 22:18:59,78,-20.3428,57.7575,71.85,14.97
482,Takoradi,100,GH,2021-09-25 22:19:00,90,4.8845,-1.7554,76.42,6.49
483,Christchurch,75,NZ,2021-09-25 22:16:26,68,-43.5333,172.6333,50.92,4.0
484,Birjand,0,IR,2021-09-25 22:19:01,9,32.8663,59.2211,59.47,11.5
485,Mamallapuram,99,IN,2021-09-25 22:19:01,74,12.6264,80.1722,78.85,9.13
486,Gboko,100,NG,2021-09-25 22:19:02,97,7.3179,8.9951,70.86,5.17
487,Bilibino,100,RU,2021-09-25 22:16:56,96,68.0546,166.4372,28.81,5.97
488,La Concordia,100,NI,2021-09-25 22:19:02,85,13.1953,-86.1667,74.71,6.53
489,Talcahuano,40,CL,2021-09-25 22:19:03,82,-36.7167,-73.1167,55.08,6.91
490,Alibag,98,IN,2021-09-25 22:19:03,86,18.6411,72.8792,80.67,1.77
491,Bud,19,US,2021-09-25 22:19:03,51,39.447,-86.1758,70.68,5.7
492,Bolivar,4,US,2021-09-25 22:16:32,32,37.6145,-93.4105,78.13,2.44
493,Gizo,58,SB,2021-09-25 22:19:04,75,-8.103,156.8419,82.56,5.59
494,Boyabat,0,TR,2021-09-25 22:19:04,84,41.4689,34.7667,51.01,2.75
495,Kiunga,99,PG,2021-09-25 22:19:05,99,-6.1219,141.2906,74.12,1.03
496,Tripoli,0,LY,2021-09-25 22:19:05,57,32.8752,13.1875,79.92,18.14
497,Ati,32,TD,2021-09-25 22:19:06,47,13.2154,18.3353,87.3,9.57
498,Coruripe,18,BR,2021-09-25 22:19:06,89,-10.1256,-36.1756,73.85,10.36
499,Ahuimanu,75,US,2021-09-25 22:19:06,69,21.4447,-157.8378,87.51,13.8
500,Taksimo,100,RU,2021-09-25 22:19:07,99,56.3444,114.8794,43.59,2.15
501,Shuiji,7,CN,2021-09-25 22:19:07,93,27.4214,118.345,68.9,2.15
502,Najran,93,SA,2021-09-25 22:17:15,17,17.4924,44.1277,74.05,3.56
503,Abancay,75,PE,2021-09-25 22:19:08,54,-13.6339,-72.8814,67.57,7.52
504,Arrifes,75,PT,2021-09-25 22:19:08,88,37.7667,-25.7,72.23,10.36
505,Marawi,97,PH,2021-09-25 22:19:08,88,7.9986,124.2928,65.64,2.8
506,Cayenne,53,GF,2021-09-25 22:19:09,76,4.9333,-52.3333,83.08,1.99
507,Pimentel,40,PE,2021-09-25 22:19:09,77,-6.8367,-79.9342,64.69,17.27
508,Olinda,40,BR,2021-09-25 22:19:09,73,-8.0089,-34.8553,76.73,11.5
509,Kloulklubed,92,PW,2021-09-25 22:14:34,75,7.0419,134.2556,83.66,14.32
510,Ayia Galini,0,GR,2021-09-25 22:19:10,42,35.1,24.6833,66.85,4.16
511,Fort Saint James,100,CA,2021-09-25 22:19:10,56,54.4333,-124.25,57.33,4.18
512,Khandyga,100,RU,2021-09-25 22:19:11,98,62.6667,135.6,39.15,2.95
513,Mayya,37,RU,2021-09-25 22:19:11,97,61.7333,130.2811,36.72,3.78
514,Freeport,1,US,2021-09-25 22:16:33,64,40.6576,-73.5832,74.98,3.0
515,Kiruna,42,SE,2021-09-25 22:19:12,93,67.8557,20.2251,31.12,3.44
516,Camana,40,PE,2021-09-25 22:19:12,79,-16.6228,-72.7111,63.81,7.54
517,Mutoko,0,ZW,2021-09-25 22:19:12,38,-17.397,32.2268,58.33,5.1
518,Berlevag,97,NO,2021-09-25 22:19:13,85,70.8578,29.0864,46.45,10.11
519,Atikokan,92,CA,2021-09-25 22:19:13,52,48.7555,-91.6216,57.34,4.83
520,Itacarambi,17,BR,2021-09-25 22:19:13,34,-15.1022,-44.0919,83.08,0.78
521,Pangnirtung,100,CA,2021-09-25 22:19:14,55,66.1451,-65.7125,35.58,2.51
522,Fairbanks,75,US,2021-09-25 22:15:53,89,64.8378,-147.7164,35.56,0.0
523,Atar,98,MR,2021-09-25 22:19:14,21,20.5169,-13.0499,96.67,7.43
524,Noumea,65,NC,2021-09-25 22:19:15,98,-22.2763,166.4572,75.0,9.24
525,La Tuque,58,CA,2021-09-25 22:18:11,59,47.4334,-72.7824,64.65,5.75
526,Alexandria,0,EG,2021-09-25 22:15:39,60,31.2156,29.9553,73.02,5.26
527,The Valley,20,AI,2021-09-25 22:19:15,74,18.217,-63.0578,85.86,8.05
528,Araouane,21,ML,2021-09-25 22:19:17,15,18.9048,-3.5265,96.35,1.32
529,Virginia Beach,40,US,2021-09-25 22:19:17,59,36.8529,-75.978,75.42,8.05
530,Shenjiamen,13,CN,2021-09-25 22:19:17,71,29.9576,122.298,73.53,4.32
531,Avera,54,US,2021-09-25 22:19:18,45,33.194,-82.5271,79.48,5.79
532,Chornukhy,76,UA,2021-09-25 22:19:18,91,50.2673,32.942,53.89,13.15
533,Ayr,40,GB,2021-09-25 22:19:19,82,55.4627,-4.6339,65.1,13.8
534,Grand Gaube,6,MU,2021-09-25 22:19:19,73,-20.0064,57.6608,72.0,5.01
535,Gilgit,0,PK,2021-09-25 22:19:20,38,35.9221,74.3087,73.58,1.9
536,Smoky Lake,97,CA,2021-09-25 22:19:20,39,54.1169,-112.4686,68.16,10.36
537,Skibbereen,99,IE,2021-09-25 22:19:20,95,51.55,-9.2667,60.6,9.26
538,Kolokani,81,ML,2021-09-25 22:19:21,78,13.5728,-8.0339,76.98,5.23
539,Severo-Yeniseyskiy,96,RU,2021-09-25 22:19:21,94,60.3725,93.0408,28.4,5.1
540,Rafai,100,CF,2021-09-25 22:19:21,97,4.95,23.9167,67.21,0.69
541,Rodez,75,FR,2021-09-25 22:19:22,88,44.5,2.5833,64.08,13.8
542,Ulladulla,84,AU,2021-09-25 22:19:22,59,-35.35,150.4667,56.88,10.0
543,Chazuta,91,PE,2021-09-25 22:19:23,89,-6.5742,-76.1367,76.89,2.28
544,Shrewsbury,100,GB,2021-09-25 22:19:23,91,52.7101,-2.7521,64.38,4.94
545,Marica,55,BR,2021-09-25 22:19:23,83,-22.9194,-42.8186,73.35,11.39
546,Sampit,96,ID,2021-09-25 22:19:24,98,-2.5333,112.95,73.9,0.89
547,Kampong Cham,100,KH,2021-09-25 22:19:24,97,11.9934,105.4635,74.97,5.12
548,Eggenfelden,22,DE,2021-09-25 22:19:25,94,48.4054,12.7626,61.79,2.33
549,Alice Springs,3,AU,2021-09-25 22:16:50,29,-23.7,133.8833,60.35,6.91
550,Grand-Lahou,100,CI,2021-09-25 22:19:25,91,5.1367,-5.0242,76.39,11.21
551,Lanigan,100,CA,2021-09-25 22:19:26,29,51.8501,-105.0344,77.29,8.25
